href,text,title,codice_comune_istat
https://form.agid.gov.it/view/cbad2a3f-af61-4fa2-a072-ed10427d817b,Obiettivi di Accessibilità,,059021
https://form.agid.gov.it/view/ee348b00-71a8-11ef-a8ac-07d1d717013d,Dichiarazione di accessibilità,,059024
https://form.agid.gov.it/view/c3866e90-7b1d-11ef-a673-993e5ac40174,Dichiarazione di accessibilità (Apre il link in una nuova scheda),,059026
https://form.agid.gov.it/view/f404d590-7a4e-11ef-9ae5-33ea8de26a7a,Dichiarazione di accessibilità,,059027
https://form.agid.gov.it/view/c592ee00-ab0d-11ef-b3db-a17a7784bd1e,Dichiarazione di accessibilità,Dichiarazione di accessibilità,059028
https://form.agid.gov.it/view/77bd1919-bbcb-4601-af0c-23b6f031b686/,Dichiarazione di accessibilità,,059030
https://form.agid.gov.it/view/381a5000-0bb5-11f0-9691-f3345ce20070,Dichiarazione di accessibilità,Vai alla pagina dichiarazione di accessibilita,059031
https://form.agid.gov.it/view/33557400-088b-11f0-9328-ad40c1b2a11a,"Dichiarazione di
                                                        accessibilità",Dichiarazione di accessibilità,059032
https://form.agid.gov.it/view/d3bf54f0-fe82-11ef-b91c-8f0cfb9c832d,Dichiarazione di accessibilità,,060001
https://form.agid.gov.it/view/832c48f0-7655-11ef-bb0e-31e4c0ce989a,"Dichiarazione di
                                                        accessibilità",Dichiarazione di accessibilità,060002
https://www.comune.alatri.fr.it/it/sezione/page/accessibilita,Accessibilità,,060003
https://form.agid.gov.it/view/d7e9ea50-7984-11ef-9120-47e2b458d66c,Dichiarazione di accessibilità,,060003
https://form.agid.gov.it/view/c0b60ea0-79ab-11ef-a54e-bb94ccbf4227,Dichiarazione di accessibilità,Dichiarazione di accessibilità,060004
https://form.agid.gov.it/view/81db65b0-4362-11ef-bac0-77293996c97d,Dichiarazione di accessibilità,Dichiarazione di accessibilità,060005
https://form.agid.gov.it/view/32f11b58-d546-4067-b562-982f97ecf074,Dichiarazione di accessibilità,,060008
https://form.agid.gov.it/view/4a3f7328-e10d-49de-8617-a49d1981f58f,Accessibilità,Accessibilità,060009
https://form.agid.gov.it/view/c1e4e780-b6a4-11ee-a6f6-6b86f57ef973,Dichiarazione di accessibilità,,060011
http://ww2.gazzettaamministrativa.it/opencms/opencms/_gazzetta_amministrativa/amministrazione_trasparente/_lazio/_belmonte_castello,"Amministrazione Trasparente                
                
                    La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione.",,060013
https://form.agid.gov.it/view/435b1c80-7b1c-11ef-88d9-e3589a6c9262,Dichiarazione di accessibilità,,060013
https://form.agid.gov.it/view/00453f4d-ff0c-4484-aacb-9cb0bc627d95/,Obiettivi di accessibilità,,060013
https://servizionline.hspromilaprod.hypersicapp.net/cmsbroccostella/portale/trasparenza/trasparenzaamministrativa.aspx?P=6700,"Amministrazione Trasparente dal 15/10/2024                
                
                    La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione",,060015
https://ww2.gazzettaamministrativa.it/opencms/opencms/_gazzetta_amministrativa/amministrazione_trasparente/_lazio/_broccostella/,"Amministrazione Trasparente fino al 14/10/2024                
                
                    La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione",,060015
https://form.agid.gov.it/view/e130cd90-d22c-11ee-b9e9-47f606ae9f4c,Dichiarazione di accessibilità,,060015
https://form.agid.gov.it/view/a55e6140-da0d-11ee-8da4-c12fcd0b5177,Obiettivi di accessibilità,,060015
https://www.comune.campoliappennino.fr.it/jsps/Accessibilita.jsp,Accessibilità,Accessibilità,060016
https://form.agid.gov.it/view/11f076f0-e308-11ef-98ed-f14843bffad4,Dichiarazione di accessibilità,Dichiarazione di accessibilità,060016
https://form.agid.gov.it/view/1f884b20-20e9-11f0-a476-27562c746c64,Dichiarazione di accessibilità (Apre il link in una nuova scheda),,060019
javascript:void(0);,"Open toolbar
					
						Tool di Accessibilità",Tool di Accessibilità,060021
https://form.agid.gov.it/view/ddc762e0-b909-11ee-9027-5f4cb9efaa56,Dichiarazione di accessibilità,,060021
https://trasparenza.comune.castrocielo.fr.it/,"Amministrazione Trasparente                
                
                    La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione.",,060022
https://form.agid.gov.it/view/565f8970-d56c-11ee-be6c-d57fb45781e3,Dichiarazione di accessibilità,,060022
https://form.agid.gov.it/view/ed3127f0-d56c-11ee-94c1-b72336c86d66,Obiettivi di accessibilità,,060022
https://form.agid.gov.it/view/45b4bca0-7a5b-11ef-b29f-b7e8d233e39e,Accessibilità,Accessibilità,060024
https://www.comune.ceprano.fr.it/ceprano/zf/index.php/trasparenza/index/index/categoria/153,Dichiarazione di accessibilità,Dichiarazione di accessibilità,060025
https://form.agid.gov.it/view/bf477240-bf55-11ee-bfe8-73977e388e72,"Dichiarazione di
                                                        accessibilità",Dichiarazione di accessibilità,060026
https://form.agid.gov.it/view/34663760-d553-11ee-9a2d-f59ded0c3eff,Dichiarazione di accessibilità,,060030
https://form.agid.gov.it/view/5f53e6c0-d553-11ee-9ccd-4b573e020c55,Obiettivi di accessibilità,,060030
https://form.agid.gov.it/view/e73ef8e0-d49a-11ee-a31b-4f252c059fb7,Dichiarazione di accessibilità,,060031
https://form.agid.gov.it/view/2c61cb50-d49b-11ee-b509-3136779c9504,Obiettivi di accessibilità,,060031
https://form.agid.gov.it/view/abbb0060-8f7c-11ee-a0fd-dba01119927c,Dichiarazione di accessibilità,Dichiarazione di accessibilità,060033
https://servizionline.comune.filettino.fr.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=wt00033471,"Amministrazione Trasparente        
        
            La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione.",,060034
javascript:void(0);,"Open toolbar
					
						Tool di Accessibilità",Tool di Accessibilità,060034
https://form.agid.gov.it/view/e1a0f940-7b09-11ef-abe2-bbe5a64c56ee,Dichiarazione di accessibilità,,060034
https://form.agid.gov.it/view/3ff54146-ec12-4c4c-ae2a-f94708d06088,"Dichiarazione di
                                                        accessibilità",Dichiarazione di accessibilità,060035
https://www.comunefontanaliri.fr.it/accessibilita/,Accessibilità,,060036
https://www.comune.frosinone.it/pagina26_accessibilit.html,Accessibilità,,060038
https://form.agid.gov.it/view/d2e88070-b5fd-11ee-92c8-4f14a98a020f,"Dichiarazione di
                                                        accessibilità",Dichiarazione di accessibilità,060039
https://form.agid.gov.it/view/4403e7c0-0bb8-11f0-8485-4942a67d5178,Dichiarazione di accessibilità,,060040
https://www.halleyweb.com/c060041/zf/index.php/trasparenza/index/index,"Amministrazione Trasparente                
                
                    La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione.",,060041
https://form.agid.gov.it/view/3a7c4dc0-8a01-11ef-9726-59f19715e5e0,Dichiarazione di accessibilità,,060041
https://form.agid.gov.it/view/801e1440-d493-11ee-aa3d-69a889f31cb2,Obiettivi di Accessibilità,,060041
https://form.agid.gov.it/view/d3492290-8790-11ee-9733-19f3be2d3de4,Dichiarazione di accessibilità,Dichiarazione di accessibilità,060042
https://form.agid.gov.it/view/fb2c8f6c-a30f-4d8d-bcac-695684dca4a2,Dichiarazione di accessibilità,,060043
https://form.agid.gov.it/view/a32393c0-65f7-11ef-8fac-db0f3a12064b,Dichiarazione di accessibilità,Dichiarazione di accessibilità,060044
https://form.agid.gov.it/view/6067e7a0-d099-11ee-905b-172c68ebd656,"Dichiarazione di
                                                        accessibilità",Dichiarazione di accessibilità,060045
https://form.agid.gov.it/view/c2af06d0-df8c-11ee-a0f0-098bcf7bc27d,Dichiarazione di accessibilità,,060047
https://form.agid.gov.it/view/eabdb220-df8c-11ee-8a3a-7731eb262d89,Obiettivi di Accessibilità,,060047
https://form.agid.gov.it/view/9a244abc-c63a-45af-99fb-be397c19eafe/,Dichiarazione di accessibilità,Dichiarazione di accessibilità,060048
https://form.agid.gov.it/view/68d4c069-c067-41a7-ad40-69d1b3f07bc7/,Dichiarazione di accessibilità,,060050
https://form.agid.gov.it/view/c9f9b738-b510-4fe2-82f5-605f65a3c885,Accessibilità,Accessibilità,060051
https://www.comune.piedimontesangermano.fr.it/it/accessibility,Accessibilità,Accessibilità,060052
https://form.agid.gov.it/view/27dfba90-0b8e-11ef-a37a-1d4a08047697,Accessibilità,,060054
https://halleyweb.com/c060055/index.php?servizio=312,"Amministrazione Trasparente
                                La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione",Vai alla pagina: Amministrazione Trasparente,060055
https://form.agid.gov.it/view/f886ef90-9020-11ee-84ae-41acd85a8587,"Dichiarazione di
                                                        accessibilità",Dichiarazione di accessibilità,060055
https://form.agid.gov.it/view/490e9740-fff8-11ef-84ad-17e99b4f20f4,Dichiarazione di accessibilità,,060056
https://form.agid.gov.it/view/732308fd-9f11-4097-8ef1-710a029c1b16,Obiettivi di accessibilità,,060056
https://comune.postafibreno.fr.it/amministrazione-trasparente,"Amministrazione Trasparente
                                La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione",Vai alla pagina: Amministrazione Trasparente,060057
https://form.agid.gov.it/view/e89ef220-66d6-11ef-a502-236761a80c3b,"Dichiarazione di
                                                        accessibilità",Dichiarazione di accessibilità,060057
javascript:void(0);,"Open toolbar
					
						Tool di Accessibilità",Tool di Accessibilità,060058
https://ww2.gazzettaamministrativa.it/opencms/opencms/_gazzetta_amministrativa/amministrazione_trasparente/_lazio/_ripi/,"Amministrazione Trasparente        
        
            La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione.",,060058
https://servizionline.hspromilaprod.hypersicapp.net/cmsripi/servizionline.aspx,"Nuova Amministrazione Trasparente        
        
            La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione.",,060058
https://form.agid.gov.it/view/145b8430-7412-11ef-a7b3-d529113dc588,Dichiarazione di accessibilità,,060058
https://amministrazionetrasparente.comune.roccasecca.fr.it/,"Amministrazione Trasparente                
                
                    La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione.",,060060
https://form.agid.gov.it/view/0df6dc60-80b6-11ef-b3bb-eb57a4d11107,Dichiarazione di accessibilità,,060060
https://form.agid.gov.it/view/33154590-80b6-11ef-8084-d9d078088813,Obiettivi di Accessibilità,,060060
https://www.comune.sanbiagiosaracinisco.fr.it/index.php?id_sezione=30,Accessibilità,Vai alla sezione Accessibilità,060061
https://www.comune.sanbiagiosaracinisco.fr.it/index.php?id_sezione=298,Modulo di FEEDBACK per l'Accessibilità,Vai alla sezione Modulo di FEEDBACK per l'Accessibilità,060061
https://form.agid.gov.it/view/c2fc83e0-cfd0-11ee-83b5-39bc0e9c1d5f,Dichiarazione di accessibilità,Dichiarazione di accessibilità,060062
https://form.agid.gov.it/view/b03cdc30-ca5a-11ee-8348-f51d918f31d5,Dichiarazione di accessibilità,,060064
https://form.agid.gov.it/view/0f2f3210-ca5b-11ee-84ad-b36f9bc4821c,Obiettivi di Accessibilità,,060064
https://form.agid.gov.it/view/281c2820-d0c6-11ee-af76-53740ca050e9,Dichiarazione di accessibilità,Dichiarazione di accessibilità,060065
https://form.agid.gov.it/view/58ca13e0-c691-11ee-bb5d-9fc9b91f76a1,Dichiarazione di accessibilità,Link a Dichiarazione di accessibilità,060066
https://form.agid.gov.it/view/e8f26490-b917-11ee-8af7-0b914fd00892,Dichiarazione di accessibilità,,060067
https://form.agid.gov.it/view/dbce8100-0c77-11ef-816b-bdc221769756,Dichiarazione di accessibilità,Dichiarazione di accessibilità,060068
https://form.agid.gov.it/view/302fc6f0-7bd6-11ef-8aa0-f7413ce32d3d,"Dichiarazione di
                                                        accessibilità",Dichiarazione di accessibilità,060069
https://trasparenza.apkappa.it/sanvittoredellazio/,"Amministrazione Trasparente                
                
                    La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione.",,060070
https://form.agid.gov.it/view/2e140fb0-7e43-11ef-9f56-8ff622c9ef9f,Dichiarazione di accessibilità,,060070
https://form.agid.gov.it/view/99180110-0956-11f0-90d9-0d17eafb2753,Obiettivi di Accessibilità,,060070
https://servizionline.comune.serrone.fr.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=wt00031387,"Amministrazione Trasparente        
        
            La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione.",,060071
javascript:void(0);,"Open toolbar
					
						Tool di Accessibilità",Tool di Accessibilità,060071
https://form.agid.gov.it/view/af74b400-04b8-11f0-bf29-9191d9af55d9,Dichiarazione di accessibilità,,060071
https://form.agid.gov.it/view/bd513570-764d-11ef-a0a3-51c884517309,Dichiarazione di accessibilità,Dichiarazione di accessibilità,060072
https://form.agid.gov.it/view/26c69aa0-9510-11ef-8a39-2598d323cb0b,Dichiarazione di accessibilità,Dichiarazione di accessibilità,060073
https://form.agid.gov.it/view/3e58ae4a-d023-460d-a314-9fc5099a2836,Dichiarazione di accessibilità,Dichiarazione di accessibilità,060075
https://cloud.urbi.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=wt00034972,"Amministrazione Trasparente                
                
                    La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione.",,060077
https://form.agid.gov.it/view/77575db0-c9d7-11ee-bdb4-8be4c6d5594c,Dichiarazione di accessibilità,,060077
https://form.agid.gov.it/view/a926cf61-cb25-4020-8c65-ed8d95048f8d/,Dichiarazione di accessibilità,Dichiarazione di accessibilità,060078
https://form.agid.gov.it/view/a926cf61-cb25-4020-8c65-ed8d95048f8d,Accessibilità,Accessibilità,060078
https://form.agid.gov.it/view/ae57ba50-ea8c-11ee-b4dd-17fdea632379,Obiettivi di accessibilità,,060079
https://form.agid.gov.it/view/875e2880-ea8c-11ee-b19e-1779d009aedf,"Dichiarazione di
                                                        accessibilità",Dichiarazione di accessibilità,060079
https://form.agid.gov.it/view/1d959560-7a41-11ef-b6c5-9b7bfc1d5e60,Dichiarazione di accessibilità,Dichiarazione di accessibilità,060081
https://form.agid.gov.it/view/e2164e18-20dc-4139-8508-4e368138058f,Accessibilità,Accessibilità,060081
https://form.agid.gov.it/view/798eb292-404f-4133-a794-c4a3d3065b8e/,Dichiarazione di accessibilità,,060082
https://form.agid.gov.it/view/5be5d0c0-d188-11ef-946f-01c5428de0f7,Dichiarazione di accessibilità,,060083
https://form.agid.gov.it/view/18de61a0-52ff-11ef-863c-f7e4639307df,Dichiarazione di accessibilità,Dichiarazione di accessibilità,060085
https://www.comune.vicalvi.fr.it/accessibilita,Accessibilità,Vai alla pagina: Accessibilità,060086
javascript:void(0);,"Open toolbar
					
						Tool di Accessibilità",Tool di Accessibilità,060087
https://albo.studiok.it/viconellazio/trasparenza/,"Amministrazione Trasparente        
        
            L'Amministrazione Trasparente del comune è una sezione online che pubblica documenti, informazioni e dati per garantire trasparenza, legalità e accessibilità sulle attività e decisioni dell'ente pubblico.",,060087
https://form.agid.gov.it/view/c4f3c270-ca5e-11ee-8c4f-ff3a67ac2b5f,Dichiarazione di accessibilità,,060088
https://form.agid.gov.it/view/4d776c00-ca5f-11ee-a66e-6f62a472f66c,Obiettivi di Accessibilità,,060088
https://form.agid.gov.it/view/88e8c610-7b19-11ef-bf36-1908f3ae1581,Dichiarazione di accessibilità,,060089
https://form.agid.gov.it/view/fe347340-1f36-11ef-bb8e-6d727536f052,Dichiarazione di accessibilità,,060090
https://form.agid.gov.it/view/184137a3-88d5-4516-ab30-ab31fd59101f,Dichiarazione di accessibilità,,060091
https://form.agid.gov.it/view/9737de2d-93a2-4717-9b1f-e576375c3feb,Obiettivi di Accessibilità,,060091
https://tinyurl.com/2y38rcce,Dichiarazione di accessibilità,,061001
javascript:void(0);,"Open toolbar
Strumenti per l'accessibilità",Strumenti per l'accessibilità,061003
https://form.agid.gov.it/view/dc5d69a0-7a4b-11ef-afd6-2740fd634c31,Dichiarazione di accessibilità,,061003
https://form.agid.gov.it/view/cd033710-7996-11ef-8990-b9d6f0b74690,Dichiarazione di accessibilità,Vai alla pagina dichiarazione di accessibilita,061004
https://comune.aversa.ce.it/feedback-accessibilita/,Feedback accessibilità,,061005
https://form.agid.gov.it/view/1ac32aa0-097f-11f0-9a39-b55c167978c3,Dichiarazione di accessibilità,,061005
http://www.halleyweb.com/c061007/zf/index.php/trasparenza/index/index,"Amministrazione Trasparente                
                
                    La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione.",,061007
https://form.agid.gov.it/view/f1af5b90-ef78-11ef-b675-974cb50f25c5,Obiettivi di Accessibilità,,061007
https://form.agid.gov.it/view/d326e3f0-ef78-11ef-b539-7f63ccd36be5,Dichiarazione di accessibilità,,061007
https://form.agid.gov.it/view/23e741a0-75c5-11ef-8306-bd64f37f958f,Dichiarazione di accessibilità,Dichiarazione di accessibilità,061009
https://www.comune.camigliano.ce.it/accessibilita/,Accessibilità,,061011
https://form.agid.gov.it/view/42abcc90-ccbb-11ee-97a3-d5adaa071b98,Dichiarazione di accessibilità,,061012
https://form.agid.gov.it/view/8a5b0180-1b7c-11f0-8369-f3fc23cd6e6c,Obiettivi di accessibilità,,061012
https://www.comune.capua.ce.it/it/sezione/page/accessibilita,Accessibilità,,061015
https://form.agid.gov.it/view/fb9ba550-15de-11f0-976d-bbb3e8ee51a4,Dichiarazione di accessibilità (Apre il link in una nuova scheda),,061016
https://form.agid.gov.it/view/33bbbe90-dfc8-11ef-a7be-43b768a8c02a,Dichiarazione di accessibilità,Vai alla pagina dichiarazione di accessibilita,061018
https://www.comune.casaluce.ce.it/info/access,Accessibilità,,061020
https://form.agid.gov.it/view/72001250-759c-11ef-9089-8d8e91416880,Dichiarazione di accessibilità,,061020
https://www.comune.caserta.it/pagina10_accessibilit.html,Accessibilità,,061022
https://form.agid.gov.it/view/07aabde0-798b-11ef-b5cd-ad8b156e8c01,Dichiarazione di Accessibilità,,061022
https://www.comune.castelcampagnano.ce.it/index.php?action=index&p=10005,Accessibilità,Accessibilità,061023
https://www.comune.castellodelmatese.ce.it/index.php?action=index&p=10005,Accessibilità,Accessibilità,061025
https://form.agid.gov.it/view/0532fc70-d7d8-11ef-b88b-19489a11de03,Dichiarazione di accessibilità,Vai alla pagina dichiarazione di accessibilita,061027
https://www.cervinotrasparente.it/accessibilita-2/,Dichiarazione di Accessibilità,,061028
https://form.agid.gov.it/view/21dd6670-d310-11ef-b371-f7eb9451de0e,Dichiarazione di accessibilità,,061032
https://form.agid.gov.it/view/1d84c400-3ece-11ef-9d31-0da0499a13b1,Dichiarazione di accessibilità,,061033
https://www.halleyweb.com/c061035/zf/index.php/trasparenza,"Amministrazione Trasparente                
                
                    La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione.",,061035
https://form.agid.gov.it/view/2d6f75b0-d004-11ee-bea1-bb5f0cae51fe,Dichiarazione di accessibilità,,061035
https://form.agid.gov.it/view/85fb7580-d004-11ee-ab47-1fa4e5ceb15e,Obiettivi di accessibilità,,061035
https://galluccio.halleyweb.it/index.php?servizio=312,"Amministrazione Trasparente                
                
                    La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione.",,061039
https://form.agid.gov.it/view/7cc27910-d6f7-11ee-b6ba-b720e08a1111,Dichiarazione di accessibilità,,061039
https://form.agid.gov.it/view/dbc3c310-d6f7-11ee-9a34-67ca8ef4fc8c,Obiettivi di accessibilità,,061039
https://www.comune.gioiasannitica.ce.it/it/sezione/page/accessibilita,Accessibilità,,061041
https://form.agid.gov.it/view/f3c3bc90-e407-11ef-948c-67fabb45a8df,Dichiarazione di accessibilità,,061042
https://form.agid.gov.it/view/266d8d30-a72f-11ef-bc2f-a7f98b58ea16,Dichiarazione di accessibilità,,061043
https://form.agid.gov.it/view/53b745b0-20d8-11f0-b599-1baea830dc50,Dichiarazione di accessibilità,,061046
https://form.agid.gov.it/view/0d786520-7985-11ef-bdbd-2757ed9c15fa,Dichiarazione di accessibilità,Link a Dichiarazione di accessibilità,061048
https://www.comune.marcianise.ce.it/it-it/accessibilita,Dichiarazione di accessibilità,,061049
https://form.agid.gov.it/view/a28e31f0-2e1a-11ef-8447-0b3eb02d1c0a,Dichiarazione di accessibilità,,061050
https://form.agid.gov.it/view/6ba62ed0-2a2e-11ef-9b7a-2d6d8753a9dd,Dichiarazione di accessibilità,,061051
http://www.comune.mondragone.ce.it/pagina10_accessibilit.html,Accessibilità,,061052
https://www.comune.mondragone.ce.it/archivio2_aree-tematiche_0_95.html,Obiettivi di accessibilità -,,061052
https://www.comune.mondragone.ce.it/pagina10_accessibilit.html,Accessibilità,Vai alla sezione AccessibilitÃ,061052
https://form.agid.gov.it/view/e7043ba0-7a63-11ef-9e5c-67997d22fc2a,Dichiarazione di accessibilità,,061053
https://form.agid.gov.it/view/dc34cdc1-9c2c-4096-aeea-7801290d3f26,Dichiarazione di accessibilità,,061054
https://form.agid.gov.it/view/9a7724b0-03ec-11f0-8d4c-df5dbb80f568,Dichiarazione di accessibilità,,061058
https://form.agid.gov.it/view/2dcb5280-062d-11f0-87a5-3b82cb7f685f,Dichiarazione di accessibilità,Vai alla pagina dichiarazione di accessibilita,061060
https://form.agid.gov.it/view/25329eca-8a39-4c94-be6b-15d6949d7c0b,Dichiarazione di accessibilità,,061061
https://form.agid.gov.it/view/84b09290-8adb-11ef-be5d-51ef5b720d18,Dichiarazione di accessibilità,,061062
https://form.agid.gov.it/view/ba6016c0-bc5b-11ef-83bb-3135575a8b7e,Dichiarazione di accessibilità,,061063
https://form.agid.gov.it/view/1e70a020-3e09-11ef-9c79-19ba1033e70f,Dichiarazione di accessibilità,,061065
https://www.halleyweb.com/c061066/zf/index.php/trasparenza/index/index,"Amministrazione Trasparente                
                
                    La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione.",,061066
https://form.agid.gov.it/view/3bf408f0-d0de-11ee-bd9c-2564878e7c71,Dichiarazione di accessibilità,,061066
https://form.agid.gov.it/view/7129dc70-d0de-11ee-b961-79ff0126ced1,Obiettivi di accessibilità,,061066
https://form.agid.gov.it/view/d12b1610-0b26-11f0-ab7e-1b0e55a9e6da,Dichiarazione di Accessibilità,,061067
https://www.comune.riardo.ce.it/index.php?action=index&p=10005,Accessibilità,Accessibilità,061068
https://form.agid.gov.it/view/decbe000-cbe0-11ee-ac0e-234fdde25eb8,Dichiarazione di accessibilità,Link a Dichiarazione di accessibilità,061069
https://form.agid.gov.it/view/01608f50-7b20-11ef-9124-bf94d42d220f,Dichiarazione di accessibilità,,061071
https://www.comune.rocchettaecroce.ce.it/index.php?action=index&p=10005,Accessibilità,Accessibilità,061072
https://form.agid.gov.it/view/2e0abc00-759f-11ef-8c98-c55cf0184906,Dichiarazione di accessibilità,,061073
https://form.agid.gov.it/view/8ce31260-bdfa-11ef-86ed-d3b75005c948,Dichiarazione di accessibilità,,061074
https://form.agid.gov.it/view/764392c0-190b-11f0-b3da-7d0a1612bb4a,Dichiarazione di accessibilità,Vai alla pagina dichiarazione di accessibilita,061075
https://form.agid.gov.it/view/7e9f43f0-71b9-11ef-862c-37a8e532fef7,Dichiarazione di accessibilità,,061077
https://form.agid.gov.it/view/024c7299-8fe2-4410-8c63-4827114a5ed5,Dichiarazione di accessibilità,,061078
https://form.agid.gov.it/view/f9148280-f814-11ef-af23-7b63844b6594,Obiettivi di accessibilità,,061078
https://form.agid.gov.it/view/9da6a2e0-e82d-11ee-bf2d-b33a45c5d235,Dichiarazione di accessibilità,Link a Dichiarazione di accessibilità,061081
https://form.agid.gov.it/view/5a072820-0e01-11f0-a944-2328c6445ead,Accessibilità,,061082
https://www.comune.santa-maria-capua-vetere.ce.it/it/accessibility,Accessibilità,Accessibilità,061083
https://form.agid.gov.it/view/64c94600-f9af-11ef-a547-b3a823e7367c,Dichiarazione di accessibilità,Dichiarazione di accessibilità,061083
https://form.agid.gov.it/view/236840d0-d557-11ee-9173-d12cf95f38f5,Dichiarazione di accessibilità,,061084
https://form.agid.gov.it/view/ac4092b0-d55a-11ee-ba4c-73202f68dd5b,Obiettivi di accessibilità,,061084
https://form.agid.gov.it/view/e353ca60-6f79-11ef-aca3-f9330767d761,Dichiarazione accessibilità AgID,,061085
https://form.agid.gov.it/view/749aa162-7d49-47c0-a968-e5559580adf3,Dichiarazione di accessibilità,,061086
https://www.comune.santarpino.ce.it/it/accessibility,Accessibilità,Accessibilità,061087
https://form.agid.gov.it/view/1cb8d160-04a3-11f0-83cd-958fa40d25f5,Dichiarazione di accessibilità,Dichiarazione di accessibilità,061087
https://form.agid.gov.it/view/07932f44-143a-4d37-bcdf-db21495da06d,Dichiarazione di accessibilità (Apre il link in una nuova scheda),,061090
https://form.agid.gov.it/view/052bef90-d7d7-11ee-85cd-07ceb3528a73,Dichiarazione di accessibilità,Link a Dichiarazione di accessibilità,061093
https://www.comune.trentoladucenta.ce.it/it/accessibility,Accessibilità,Accessibilità,061094
https://form.agid.gov.it/view/e7fbdf20-fd96-11ef-90d9-75c0bc94296c,Dichiarazione di accessibilità,Dichiarazione di accessibilità,061094
https://form.agid.gov.it/view/b9ef1980-765f-11ef-988a-818855089daa,Dichiarazione di accessibilità,,061096
https://form.agid.gov.it/view/ec6304a0-7761-11ef-8e1b-bbd3f6ef2f30,Dichiarazione di accessibilità,,061097
https://form.agid.gov.it/view/40714420-7989-11ef-8c4c-0d9f2ebbf3d1,Dichiarazione di accessibilità,Vai alla pagina dichiarazione di accessibilita,061098
https://www.comune.villaliterno.ce.it/index.php?action=index&p=10005,Accessibilità,Accessibilità,061099
https://www.comune.vitulazio.ce.it/index.php?action=index&p=10005,Accessibilità,Accessibilità,061100
https://form.agid.gov.it/view/c0440ad0-b3b2-11ef-8149-c1d065bdbe33,Dichiarazione di accessibilità,Dichiarazione di accessibilità,061102
https://form.agid.gov.it/view/881a7050-7739-11ef-b52e-ab613710a350,Accessibilità,Accessibilità,061102
https://form.agid.gov.it/view/d3227870-8c62-11ef-beb0-374da924bb1f,Dichiarazione di accessibilità,Dichiarazione di accessibilità,061103
https://form.agid.gov.it/view/9fd05d30-660f-11ef-9197-9b09e987e580,Dichiarazione di accessibilità,,061104
https://form.agid.gov.it/view/a6878310-e229-11ef-a82f-cfe5e603e036,Dichiarazione di accessibilità,Vai alla pagina dichiarazione di accessibilita,062001
https://form.agid.gov.it/view/cbba52e0-7431-11ef-b97f-5d6ad8282df9,Dichiarazione di accessibilità,,062002
https://form.agid.gov.it/view/f85f9a40-0ee5-11f0-a34b-0bdc688e6bfa,Dichiarazione di accessibilità,Link a Dichiarazione di accessibilità,062004
https://form.agid.gov.it/view/0b28c420-7b17-11ef-b514-697e43ff4854,Dichiarazione di accessibilità,,062007
https://form.agid.gov.it/view/68b055f0-fe6a-11ef-82f3-0db823bbf146,Obiettivi di accessibilità,,062007
https://form.agid.gov.it/view/1c5593b0-20e7-11f0-8971-4977e3a8f749,Dichiarazione di accessibilità,,062008
https://form.agid.gov.it/view/c2fced50-2c7b-11ef-b640-01170ec70fbb,Dichiarazione di accessibilità,Vai alla pagina dichiarazione di accessibilita,062009
https://form.agid.gov.it/view/1f97e5e0-e3bc-11ef-9d87-596319da9b29,Dichiarazione di accessibilità,Vai alla pagina dichiarazione di accessibilita,062010
https://form.agid.gov.it/view/73c9b1c0-d4b2-11ef-973c-092c06537388,Dichiarazione di accessibilità,,062011
https://form.agid.gov.it/view/6d950860-79c0-11ef-ba11-d5089579b8ca,Dichiarazione di accessibilità,,062012
https://form.agid.gov.it/view/b02345b0-7c0f-11ef-a395-c1cbc6641e5f,Dichiarazione di accessibilità,,062013
https://form.agid.gov.it/view/d777c780-7cb9-11ef-a9ee-8bbd23765fe1,Dichiarazione di accessibilità,,062014
https://form.agid.gov.it/view/d798eb90-03e6-11f0-9e3e-5906df03a499,Obiettivi di accessibilità,,062014
