codice_comune_istat,href,text,comune
087030,https://form.agid.gov.it/view/ed010603-a059-41ad-bb04-de19d8a77e29/,Dichiarazione di accessibilità,Motta Sant'Anastasia
087031,https://form.agid.gov.it/view/0de6df90-772e-11ef-b347-39d555193656,Dichiarazione di accessibilità,Nicolosi
087031,https://form.agid.gov.it/view/ca6a6a20-15de-11f0-89ab-8920164b7f44,Obiettivi di accessibilità,Nicolosi
087032,https://form.agid.gov.it/view/052a0f90-0a1c-11f0-8fa5-75ed6efe94d8,Dichiarazione di accessibilità,Palagonia
087033,https://form.agid.gov.it/view/22b4bea0-0fa0-11f0-b381-4596267a51f6,Dichiarazione di accessibilità,Paternò
087033,https://www.comune.paterno.ct.it/it/accessibility,Accessibilità,Paternò
087034,https://form.agid.gov.it/view/9d6e68d0-79cd-11ef-897b-dbb76ffcab73,Dichiarazione di accessibilità,Pedara
087034,https://form.agid.gov.it/view/9d6e68d0-79cd-11ef-897b-dbb76ffcab73,Accessibilità,Pedara
087035,https://form.agid.gov.it/view/ad5817f0-7752-11ef-a621-4965d22f90f5,Dichiarazione di accessibilità,Piedimonte Etneo
087035,/it/sezione/page/accessibilita,Accessibilità,Piedimonte Etneo
087036,/it-it/accessibilita,Dichiarazione di accessibilità,Raddusa
087037,https://form.agid.gov.it/view/41b00d10-eeb6-11ef-9def-a36facaf05a9,Dichiarazione di accessibilità,Ramacca
087038,https://form.agid.gov.it/view/16c9e910-0020-11f0-afd3-35d60f7e1e02,Dichiarazione di accessibilità,Randazzo
087039,https://www.comune.riposto.ct.it/it/accessibility,Accessibilità,Riposto
087040,https://form.agid.gov.it/view/26118a70-7990-11ef-b864-1badec5a719d,Dichiarazione di accessibilità,San Cono
087041,https://form.agid.gov.it/view/b7fe1760-c675-11ee-bbe4-3f45423a0867,Dichiarazione di accessibilità,San Giovanni la Punta
087042,https://form.agid.gov.it/view/9c542430-8301-11ee-b248-11c02feae02e,Dichiarazione di accessibilità,San Gregorio di Catania
087042,https://form.agid.gov.it/view/9c542430-8301-11ee-b248-11c02feae02e,Accessibilità,San Gregorio di Catania
087043,https://form.agid.gov.it/view/1c16bb00-8d17-11ee-bc16-1b27babe9b05,Dichiarazione di accessibilità,San Michele di Ganzaria
087045,https://form.agid.gov.it/view/06e30209-a35a-44ce-8afb-8d8ec7589142,Obiettivi di accessibilità,Sant'Agata li Battiati
087046,https://form.agid.gov.it/view/fdd08fd0-e7a8-11ee-91c0-f5fd055b669a,Obiettivi di accessibilità 2024,Sant'Alfio
087046,https://form.agid.gov.it/view/834aff20-032c-11f0-be5a-ad8981226c6e,Obiettivi di Accessibilità,Sant'Alfio
087046,https://form.agid.gov.it/view/d415ad90-7cb5-11ef-b8d8-c757f2d9eeeb,Dichiarazione di accessibilità,Sant'Alfio
087047,https://form.agid.gov.it/view/fe3382f3-e64f-4ba7-b1e5-8693da4c93a7,Dichiarazione di accessibilità,Santa Maria di Licodia
087047,https://form.agid.gov.it/view/fe3382f3-e64f-4ba7-b1e5-8693da4c93a7,Accessibilità,Santa Maria di Licodia
087048,https://ww2.gazzettaamministrativa.it/opencms/opencms/_gazzetta_amministrativa/amministrazione_trasparente/_sicilia/_santa_venerina," Amministrazione Trasparente L'Amministrazione Trasparente del comune è una sezione online che pubblica documenti, informazioni e dati per garantire trasparenza, legalità e accessibilità sulle attività e decisioni dell'ente pubblico.",Santa Venerina
087048,https://cloud.urbi.it/urbi/progs/urp/solhome.sto?DB_NAME=wt00034955," Portale pagamenti – Servizi al cittadino Il Portale Pagamenti – Servizi al cittadino offre una piattaforma online per effettuare pagamenti di tributi, multe e altri servizi, semplificando le transazioni e migliorando l'accessibilità.",Santa Venerina
087048,https://form.agid.gov.it/view/c21293f0-0ef1-11f0-9715-e16af4f00782,Dichiarazione di accessibilità,Santa Venerina
087048,javascript:void(0);,Open toolbar Tool di Accessibilità ,Santa Venerina
087049,https://form.agid.gov.it/view/fa880670-2026-11f0-954f-2184837fdad7,Dichiarazione di accessibilità,Scordia
087050,https://trasparenza.comune.trecastagni.ct.it/trecastagni/po/il-comune-informa.php?x=,Amministrazione trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione,Trecastagni
087050,https://form.agid.gov.it/view/d877c690-53e1-11ef-abf9-718fd9b95837,Dichiarazione di accessibilità,Trecastagni
087051,https://form.agid.gov.it/view/975dfab0-1da6-11ef-b410-af27417052ab,Dichiarazione di accessibilità,Tremestieri Etneo
087052,https://valverde.halleyegov.it/,Dichiarazione di accessibilità,Valverde
087053,https://form.agid.gov.it/view/7650a9b0-0d4f-11ef-bf1b-0b3291b8878e,Dichiarazione di accessibilità,Viagrande
087054, https://form.agid.gov.it/view/68d1ebf0-1d03-11ef-94ae-43e1003aeeda,Dichiarazione di accessibilità,Vizzini
087055,https://form.agid.gov.it/view/ab52a770-b3b4-11ee-a91f-494cc48b00d5,Dichiarazione di accessibilità,Zafferana Etnea
087055,https://form.agid.gov.it/view/ab52a770-b3b4-11ee-a91f-494cc48b00d5,Accessibilità,Zafferana Etnea
087056,https://form.agid.gov.it/view/d8942ca0-92b5-11ef-b736-b5143e13fef4,Dichiarazione di accessibilità,Mazzarrone
087057,https://form.agid.gov.it/view/63a5f631-592e-43db-a3fa-5ebf27129c93/,Dichiarazione di accessibilità,Maniace
087057,https://form.agid.gov.it/view/63a5f631-592e-43db-a3fa-5ebf27129c93,Accessibilità,Maniace
088001,https://form.agid.gov.it/view/f7a7ef90-f8d7-11ef-b0a3-658e9deee7cd,Dichiarazione di accessibilità,Acate
088001,https://form.agid.gov.it/view/5ca44d62-e49a-48cd-acaf-bba0405b43b7,Accessibilità,Acate
088002,https://form.agid.gov.it/view/8d3b74e0-ed08-11ef-bd8d-77fbd3c974c5,Dichiarazione di accessibilità,Chiaramonte Gulfi
088003,https://form.agid.gov.it/view/b4edb870-75a0-11ef-8837-bb872369122d,Dichiarazione di accessibilità,Comiso
088003,https://form.agid.gov.it/view/9cceed30-106a-11f0-9fc4-47139f19661b,Obiettivi di accessibilità,Comiso
088005,/it/sezione/page/accessibilita,Accessibilità,Ispica
088007,https://comune.monterossoalmo.rg.it/feedback-di-accessibilita/,Feedback di accessibilità,Monterosso Almo
088009,https://form.agid.gov.it/view/48742eb0-0afe-11f0-979b-cb1406699abb,Dichiarazione di accessibilità,Ragusa
088009,https://form.agid.gov.it/view/dadda760-ae54-11ef-a2e6-4fd4ca3c1ae2,Accessibilità,Ragusa
088010,https://form.agid.gov.it/view/8abdc160-772d-11ef-93ab-c543e4780b63,Dichiarazione di accessibilità,Santa Croce Camerina
088011,https://form.agid.gov.it/view/ce762090-7a5d-11ef-9787-cb64775ec790 ,Dichiarazione di accessibilita',Scicli
089001,https://form.agid.gov.it/view/d8902c20-a036-11ef-b613-75186ef81d4f,Accessibilità,Augusta
089002,https://form.agid.gov.it/view/994f7dd0-0ed2-11f0-baf7-db07e691446d,Dichiarazione di accessibilità,Avola
089003,https://form.agid.gov.it/view/29e367e0-c9a5-11ee-81c5-df3b5ef1ef86,Dichiarazione di accessibilità,Buccheri
089004,https://form.agid.gov.it/view/770dddb2-2e08-4a36-9597-c2cecef72bd5/,Accessibilità,Buscemi
089005,https://form.agid.gov.it/view/32fd4cb0-0c76-11ef-9c7c-9304dc58aeed ,Dichiarazione di accessibilità,Canicattini Bagni
089006,https://cloud.urbi.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=wt00034194," Amministrazione Trasparente L'Amministrazione Trasparente del comune è una sezione online che pubblica documenti, informazioni e dati per garantire trasparenza, legalità e accessibilità sulle attività e decisioni dell'ente pubblico.",Carlentini
089006,https://archivio.comune.carlentini.sr.it/amministrazione-trasparente/," Amministrazione Trasparente L'Amministrazione Trasparente del comune è una sezione online che pubblica documenti, informazioni e dati per garantire trasparenza, legalità e accessibilità sulle attività e decisioni dell'ente pubblico. Fino al 16 ottobre 2022.",Carlentini
089006,https://form.agid.gov.it/view/251965a0-fb33-11ef-a73e-e5510f4f141c,Dichiarazione di accessibilità,Carlentini
089006,javascript:void(0);,Open toolbar Tool di Accessibilità ,Carlentini
089007,https://form.agid.gov.it/view/536c48f0-b6eb-11ef-a71a-930ee38b8d5b,Dichiarazione di accessibilità,Cassaro
089007,https://form.agid.gov.it/view/be60e3d8-450b-4ead-ba7d-f6c98666ff52,Obiettivi di Accessibilità 2023,Cassaro
089007,https://www.comune.cassaro.sr.it/feedback-di-accessibilita/,Feedback di accessibilità,Cassaro
089008,https://www.comune.ferla.sr.it/feedback-accessibilita/,Feedback accessibilità,Ferla
089008,https://form.agid.gov.it/view/beb08550-7a95-11ef-95ba-a59c7efce313,Dichiarazione di accessibilità,Ferla
089008,https://www.comune.ferla.sr.it/feedback-accessibilita/,Feedback accessibilità,Ferla
089010,https://form.agid.gov.it/view/c299ac76-6d08-4c34-9957-00519dde4ea9,Dichiarazione di accessibilità,Francofonte
089011,https://form.agid.gov.it/view/63f9f4d0-6c25-11ef-a3b5-d926043e7c7d,Dichiarazione di accessibilità,Lentini
089013,https://form.agid.gov.it/view/324d4ce0-00b6-11f0-9492-515dfdb74a7c,Dichiarazione di accessibilità,Noto
089013,https://www.comune.noto.sr.it/it/accessibility,Accessibilità,Noto
089014,https://form.agid.gov.it/view/2ab25a30-0b9c-11ef-8342-8f3dab49365f,Dichiarazione di accessibilità,Pachino
089015,https://form.agid.gov.it/view/23012400-8b95-11ef-8a54-2d33ef7d9d6d,Dichiarazione di accessibilità,Palazzolo Acreide
089016,/rosolini/zf/index.php/servizi-aggiuntivi/index/index/idtesto/21375,Feedback Accessibilità,Rosolini
089017,https://form.agid.gov.it/view/4305c970-05a9-11f0-a40a-b5aed0142b26,Dichiarazione di accessibilità,Siracusa
089017,https://form.agid.gov.it/view/06dada90-e79a-11ee-94a8-a7b672f94627,Obiettivi di accessibilità,Siracusa
089018,https://form.agid.gov.it/view/f08cace0-75bb-11ef-bf95-55ae99256d83,Dichiarazione di accessibilità,Solarino
089019,/zf/index.php/servizi-aggiuntivi/index/index/idtesto/26,Dichiarazione di Accessibilità,Sortino
089020,https://form.agid.gov.it/view/a9d00110-aca4-11ef-8825-8dfe0aaf6397,Dichiarazione di accessibilità,Portopalo di Capo Passero
089021,http://88.41.50.14/priologargallo/zf/index.php/trasparenza/index/index/categoria/0, Amministrazione Trasparente Amministrazione Trasparente del comune è una sezione online che pubblica dati e documenti per garantire la trasparenza e l'accessibilità delle informazioni amministrative. Fino al 17/11/2020.,Priolo Gargallo
089021,http://servizionline.comune.priologargallo.sr.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=wt00032598, Amministrazione Trasparente Amministrazione Trasparente del comune è una sezione online che pubblica dati e documenti per garantire la trasparenza e l'accessibilità delle informazioni amministrative. Dal 18/11/2020.,Priolo Gargallo
089021,https://form.agid.gov.it/view/155f5ec0-1146-11f0-8892-d7f052319ef9,Dichiarazione di accessibilità,Priolo Gargallo
089021,javascript:void(0);,Open toolbar Tool di Accessibilità ,Priolo Gargallo
