codice_comune_istat,href,text,comune
056015,https://form.agid.gov.it/view/8fb23920-7747-11ef-b926-8b955a354d8d,Dichiarazione di accessibilità,Caprarola
056015,https://form.agid.gov.it/view/2a23a690-fff3-11ef-a12c-8f481a2da77c,Obiettivi di accessibilità,Caprarola
056015,javascript:void(0);,Open toolbar Tool di Accessibilità ,Caprarola
056016,https://form.agid.gov.it/view/72674e50-ca63-11ee-a7ba-9b58dd7a1089,Dichiarazione di accessibilità,Carbognano
056016,https://form.agid.gov.it/view/72674e50-ca63-11ee-a7ba-9b58dd7a1089,Accessibilità,Carbognano
056017,https://servizionline.comune.castelsantelia.vt.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=n1201549," Amministrazione Trasparente L'Amministrazione Trasparente del comune è una sezione online che pubblica documenti, informazioni e dati per garantire trasparenza, legalità e accessibilità sulle attività e decisioni dell'ente pubblico.",Castel Sant'Elia
056017,https://form.agid.gov.it/view/a5e95270-19a3-11ef-800d-0bb7d7383a02,Dichiarazione di accessibilità,Castel Sant'Elia
056017,javascript:void(0);,Open toolbar Tool di Accessibilità ,Castel Sant'Elia
056019,https://form.agid.gov.it/view/224d446d-629a-422a-967e-98bd82af05b7,"Dichiarazione di
                                                        accessibilità",Celleno
056020,https://form.agid.gov.it/view/1a826f90-c724-11ee-aa7c-138aa028bf03,"Dichiarazione di
                                                        accessibilità",Cellere
056021,https://cloud.urbi.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=wt00037804, Amministrazione Trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione.,Civita Castellana
056021,https://civitacastellana.trasparenza-valutazione-merito.it/web/trasparenza/trasparenza, Amministrazione Trasparente fino al 15/06/2023 La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione.,Civita Castellana
056021,https://form.agid.gov.it/view/43af9780-dfc0-11ee-8357-b326cf679da8,Dichiarazione di accessibilità,Civita Castellana
056021,javascript:void(0);,Open toolbar Tool di Accessibilità ,Civita Castellana
056024,https://form.agid.gov.it/view/7b5b05d0-f8a1-11ee-8297-f7302ca0b86e,Dichiarazione di accessibilità,Fabrica di Roma
056025,https://www.comune.faleria.vt.it/it/accessibility,Accessibilità,Faleria
056026,https://form.agid.gov.it/view/d9244af0-a621-11ee-bf39-051dedc9924d,"Dichiarazione di
                                                        accessibilità",Farnese
056027,https://servizionline.comune.gallese.vt.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=n1200478, Amministrazione Trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione.,Gallese
056027,https://form.agid.gov.it/view/20fbd770-acad-11ef-9014-f918924fcac1,Dichiarazione di accessibilità,Gallese
056027,javascript:void(0);,Open toolbar Tool di Accessibilità ,Gallese
056028,https://form.agid.gov.it/view/4140ab10-b5d6-11ee-8030-1bf90f3a44c4,Dichiarazione di accessibilità,Gradoli
056028,https://form.agid.gov.it/view/4140ab10-b5d6-11ee-8030-1bf90f3a44c4,Accessibilità,Gradoli
056029,https://form.agid.gov.it/view/d835ac30-0c5e-11ef-8532-6b02f9f0d74e,Dichiarazione di Accessibilità,Graffignano
056030,https://form.agid.gov.it/view/561911c0-edae-11ee-931e-cf44e7836588,Dichiarazione di accessibilità,Grotte di Castro
056030,https://form.agid.gov.it/view/561911c0-edae-11ee-931e-cf44e7836588,Accessibilità,Grotte di Castro
056033,https://form.agid.gov.it/view/f4c92330-73fc-11ef-8b01-57e44d7ddc9b,Dichiarazione di accessibilità,Lubriano
056034,https://form.agid.gov.it/view/261373d8-f8a4-4280-a204-3a8bbaa1c85e/,"Dichiarazione di
                                                        accessibilità",Marta
056035,https://servizionline.comune.montaltodicastro.vt.it//urbi/progs/urp/ur1UR033.sto?DB_NAME=n1200505, Amministrazione Trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione.,Montalto di Castro
056035,https://form.agid.gov.it/view/e1aac620-774c-11ef-a09f-bf354b3a98f5,Dichiarazione di accessibilità,Montalto di Castro
056035,javascript:void(0);,Open toolbar Tool di Accessibilità ,Montalto di Castro
056036,https://form.agid.gov.it/view/5d105670-7fd8-11ef-ac7c-f513447c114e,Dichiarazione di accessibilità,Montefiascone
056037,https://servizionline.comune.monteromano.vt.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=n1200866," Amministrazione Trasparente L'Amministrazione Trasparente del comune è una sezione online che pubblica documenti, informazioni e dati per garantire trasparenza, legalità e accessibilità sulle attività e decisioni dell'ente pubblico.",Monte Romano
056037,https://form.agid.gov.it/view/8a4dac70-19a1-11ef-b9c1-8dd3b8865955,Dichiarazione di accessibilità,Monte Romano
056037,javascript:void(0);,Open toolbar Tool di Accessibilità ,Monte Romano
056039,https://form.agid.gov.it/view/c3c33c60-6517-11ef-8b1b-51b619db1e11,"Dichiarazione di
                                                        accessibilità",Nepi
056040,https://form.agid.gov.it/view/71ec0360-70e1-11ef-ac09-c3a4385c39d0,Dichiarazione di accessibilità,Onano
056040,https://www.comune.onano.vt.it/index.php?PAGE=accessibility,Accessibilità,Onano
056041,https://form.agid.gov.it/view/2df364b0-d162-11ee-a4b0-4d6347e23de5,"Dichiarazione di
                                                        accessibilità",Oriolo Romano
056043,https://form.agid.gov.it/view/9f9f41b0-71ad-11ef-b89c-5b22ec8dab0f,Dichiarazione di accessibilità,Piansano
056043,https://www.comune.piansano.vt.it/index.php?PAGE=accessibility,Accessibilità,Piansano
056044,https://form.agid.gov.it/view/4ac6a030-719d-11ef-bb55-cbe5226f393d,Dichiarazione di accessibilità,Proceno
056044,https://www.comune.proceno.vt.it/index.php?PAGE=accessibility,Accessibilità,Proceno
056045,https://form.agid.gov.it/view/521f9f80-136a-11ef-a6a7-b5b3941c8bd8,"Dichiarazione di
                                                        accessibilità",Ronciglione
056048,https://form.agid.gov.it/view/48e9f750-71a5-11ef-a769-3d072cc79c82,Dichiarazione di Accessibilità,Soriano nel Cimino
056049,https://servizionline.comune.sutri.vt.it//urbi/progs/urp/ur1UR033.sto?DB_NAME=n90375, Amministrazione Trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione.,Sutri
056049,https://comune.sutri.vt.it/erp-assegnazione-alloggi-edilizia-residenziale-pubblica/," Edilizia Residenziale Pubblica La sezione ERP del portale comunale informa su bandi, graduatorie e modalità di domanda per l’assegnazione di alloggi di edilizia residenziale pubblica, garantendo trasparenza e accessibilità.",Sutri
056049,https://form.agid.gov.it/view/9cee2380-95e0-11ef-95b0-13846d521b58,Dichiarazione di accessibilità,Sutri
056049,javascript:void(0);,Open toolbar Tool di Accessibilità ,Sutri
056050,https://form.agid.gov.it/view/ecd1a2d0-768e-11ef-b370-89b918a5d406,Dichiarazione di accessibilità,Tarquinia
056050,https://form.agid.gov.it/view/70e85060-0aef-11f0-a8de-c15d028df2ba,Obiettivi di accessibilità,Tarquinia
056051,https://asp.urbi.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=n1201789, Amministrazione Trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione.,Tessennano
056051,https://form.agid.gov.it/view/4e49d082-1efd-418c-be56-58493ff50b07/,Dichiarazione di accessibilità,Tessennano
056051,https://form.agid.gov.it/view/cbb68d20-568d-4c97-bea0-2618cafc1cb6,Obiettivi di Accessibilità,Tessennano
056052,https://form.agid.gov.it/view/6372e820-1466-11f0-80ee-45425775046f,"Dichiarazione di
                                                        accessibilità",Tuscania
056053,https://form.agid.gov.it/view/717fdf80-74d0-11ef-9309-ab70b52dea8c,"Dichiarazione di
                                                        accessibilità",Valentano
056054,https://form.agid.gov.it/view/6af42f10-0c41-11ef-ac53-f7905015fc19,"Dichiarazione di
                                                        accessibilità",Vallerano
056056,https://servizionline.comune.vejano.vt.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=wt00035314," Amministrazione Trasparente L'Amministrazione Trasparente del comune è una sezione online che pubblica documenti, informazioni e dati per garantire trasparenza, legalità e accessibilità sulle attività e decisioni dell'ente pubblico.",Vejano
056056,https://servizionline.comune.vejano.vt.it/urbi/progs/urp/ur1DE001.sto?DB_NAME=WT00035314," Atti ufficiali On-Line Gli atti ufficiali online del Comune sono documenti pubblicati digitalmente, includendo delibere, ordinanze e determine, per garantire trasparenza e accessibilità a cittadini e imprese.",Vejano
056056,https://form.agid.gov.it/view/ffb52270-fa85-11ef-a259-5b9e61277ff1,Dichiarazione di accessibilità,Vejano
056056,javascript:void(0);,Open toolbar Tool di Accessibilità ,Vejano
056057,https://form.agid.gov.it/view/58244d60-112d-11f0-8046-0f95d43b2deb,Dichiarazione di accessibilità,Vetralla
056059,https://servizionline.comune.viterbo.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=wt00033418," Amministrazione Trasparente L'Amministrazione Trasparente del comune è una sezione online che pubblica documenti, informazioni e dati per garantire trasparenza, legalità e accessibilità sulle attività e decisioni dell'ente pubblico.",Viterbo
056059,https://comune.viterbo.it/p-e-b-a-piano-per-leliminazione-delle-barriere-architettoniche/," P.E.B.A. – Piano per l’eliminazione delle barriere architettoniche Avviso aperto a tutte le associazioni, categorie professionali, associazioni di categoria e, in generale, a tutte le categorie interessate ad avere una città sempre più inclusiva, tale da accrescerne il comfort, ampliandone l’accessibilità.",Viterbo
056059,https://form.agid.gov.it/view/517accc0-0aeb-11f0-9167-eb2c05c80519,Dichiarazione di accessibilità,Viterbo
056059,https://form.agid.gov.it/view/52aeb180-0aee-11f0-8bf5-1d8a7f987056,Obiettivi di accessibilità,Viterbo
056059,javascript:void(0);,Open toolbar Tool di Accessibilità ,Viterbo
056060,https://form.agid.gov.it/view/306269b0-d3fc-11ef-a8b7-2b000429d8eb,"Dichiarazione di
                                                        accessibilità",Vitorchiano
057001,https://form.agid.gov.it/view/7b1a69d0-db96-11ee-a627-f18b8cae9e2c,Dichiarazione di accessibilità,Accumoli
057001,javascript:void(0);,Open toolbar Menù accessibilità ,Accumoli
057002,https://form.agid.gov.it/view/ae4d6150-1acd-11f0-a508-b3d039789a08,Dichiarazione di accessibilità,Amatrice
057003,https://form.agid.gov.it/view/52ab8390-9f31-11ee-9d71-cf739e7afa97,Dichiarazione di accessibilità,Antrodoco
057003,https://form.agid.gov.it/view/52ab8390-9f31-11ee-9d71-cf739e7afa97,Accessibilità,Antrodoco
057004,https://form.agid.gov.it/view/16e29170-b964-11ef-8e78-7392d9005c1f,Dichiarazione di accessibilità,Ascrea
057004,https://form.agid.gov.it/view/16e29170-b964-11ef-8e78-7392d9005c1f,Accessibilità,Ascrea
057005,https://form.agid.gov.it/view/1efd1f40-04a7-11f0-b624-edbbf9225dc8,Dichiarazione di accessibilità,Belmonte in Sabina
057006,https://form.agid.gov.it/view/ea69edb2-b2c6-495a-88e8-4da5e01174ce,Dichiarazione di accessibilità,Borbona
057006,https://form.agid.gov.it/view/ea69edb2-b2c6-495a-88e8-4da5e01174ce,Accessibilità,Borbona
057009,https://form.agid.gov.it/view/aa574250-9783-11ef-bfb6-177d4117fce8,"Dichiarazione di
                                                        accessibilità",Cantalice
057010,https://form.agid.gov.it/view/79f5fe30-b61f-11ee-bb76-3191efc245d0,Dichiarazione di accessibilità,Cantalupo in Sabina
057011,https://form.agid.gov.it/view/1e98e920-7010-11ef-9d73-b3ba0f18924c,Dichiarazione di accessibilità,Casaprota
057011,https://form.agid.gov.it/view/c87a0f30-ec2d-11ee-8508-b5ad471126ba,Obiettivi accessibilità 2024,Casaprota
057011,https://form.agid.gov.it/view/1e98e920-7010-11ef-9d73-b3ba0f18924c,Accessibilità,Casaprota
057013,https://form.agid.gov.it/view/0c9a691a-0bd7-483a-9551-480bc7e6079e/,Dichiarazione di accessibilità,Castel di Tora
057013,https://form.agid.gov.it/view/0c9a691a-0bd7-483a-9551-480bc7e6079e,Accessibilità,Castel di Tora
057014,https://form.agid.gov.it/view/79e2c304-ca05-4ea9-bf84-ce71f5bf9d24,Dichiarazione di accessibilità,Castelnuovo di Farfa
057015,https://form.agid.gov.it/view/4dc5ada0-870d-11ef-9751-973e7492bbed,Dichiarazione di accessibilità,Castel Sant'Angelo
057015,https://form.agid.gov.it/view/4dc5ada0-870d-11ef-9751-973e7492bbed,Accessibilità,Castel Sant'Angelo
057016,https://form.agid.gov.it/view/8f0d4cc0-6613-11ef-90e1-290efdf69ea4,Dichiarazione di accessibilità,Cittaducale
057019,https://form.agid.gov.it/view/16820710-eebb-11ef-a268-77dfa2e1b8b7,Dichiarazione di accessibilità,Colle di Tora
057019,https://www.comune.colleditora.ri.it/it/accessibility,Accessibilità,Colle di Tora
057020,https://form.agid.gov.it/view/32da3e80-f8a5-11ee-a506-bd0ddaf4f8e1,Dichiarazione di accessibilità,Collegiove
057020,https://form.agid.gov.it/view/32da3e80-f8a5-11ee-a506-bd0ddaf4f8e1,Accessibilità,Collegiove
057021,https://form.agid.gov.it/view/b6707c40-dc9f-11ee-a301-db1777243535,Dichiarazione di accessibilità,Collevecchio
057021,https://form.agid.gov.it/view/b6707c40-dc9f-11ee-a301-db1777243535,Accessibilità,Collevecchio
057022,https://form.agid.gov.it/view/e0399e10-0d4d-11ef-8b8d-6bde3b5fb038,"Dichiarazione di
                                                        accessibilità",Colli sul Velino
057025,https://servizionline.comune.contigliano.ri.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=wt00031855," Amministrazione Trasparente L'Amministrazione Trasparente del comune è una sezione online che pubblica documenti, informazioni e dati per garantire trasparenza, legalità e accessibilità sulle attività e decisioni dell'ente pubblico.",Contigliano
057025,https://form.agid.gov.it/view/a0a92380-041c-11f0-af5e-5f5d7326f813,Dichiarazione di accessibilità,Contigliano
057025,javascript:void(0);,Open toolbar Tool di Accessibilità ,Contigliano
057027,https://form.agid.gov.it/view/87c79c4b-d25f-4335-8952-aa54ac2d95c5,Obiettivi accessibilità,Fara in Sabina
057027,https://form.agid.gov.it/view/621f5839-5f26-4042-b7c5-1bcc439ca459,Dichiarazione accessibilità,Fara in Sabina
057028,https://form.agid.gov.it/view/22226c70-7b31-11ef-9983-e11ca8c439b6,Dichiarazione di accessibilità,Fiamignano
057028,https://form.agid.gov.it/view/22226c70-7b31-11ef-9983-e11ca8c439b6,Accessibilità,Fiamignano
057029,https://www.agid.gov.it/it/design-servizi/accessibilita/dichiarazione-accessibilita,Dichiarazione di accessibilità,Forano
057029,https://www.comune.forano.ri.it/it/accessibility,Accessibilità,Forano
057031,https://trasparenza.apkappa.it/greccio/, Amministrazione Trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della Pubblica Amministrazione,Greccio
057031,https://form.agid.gov.it/view/c8f26be0-4995-11ef-93bc-231ad6cbb6b4,"Dichiarazione di
                                                        accessibilità",Greccio
057032,https://www.halleyweb.com/c057032/zf/index.php/trasparenza/index/index, Amministrazione Trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione,Labro
057032,https://ww2.gazzettaamministrativa.it/opencms/opencms/_gazzetta_amministrativa/amministrazione_trasparente/_lazio/_labro, Amministrazione Trasparente fino al 24/03/2021 La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione,Labro
057032,https://form.agid.gov.it/view/5aa89a30-1cfc-11ef-b79d-05fc2524692d,"Dichiarazione di
                                                        accessibilità",Labro
057033,https://form.agid.gov.it/view/3a882781-8a9a-4030-ab5b-3f49f7d56722,Dichiarazione di accessibilità,Leonessa
057033,https://form.agid.gov.it/view/3a882781-8a9a-4030-ab5b-3f49f7d56722,Accessibilità,Leonessa
057034,https://form.agid.gov.it/view/77d7a6e0-d630-11ee-8d88-9b759e2890c4,Dichiarazione di accessibilità,Longone Sabino
057034,javascript:void(0);,Open toolbar Menù accessibilità ,Longone Sabino
057035,https://form.agid.gov.it/view/f87adef3-3551-48b2-b5da-e466a05bb502/,Dichiarazione di accessibilità,Magliano Sabina
057035,https://form.agid.gov.it/view/f87adef3-3551-48b2-b5da-e466a05bb502,Accessibilità,Magliano Sabina
057036,https://form.agid.gov.it/view/21685000-b791-11ef-be01-7749f239e19f,Dichiarazione di accessibilità,Marcetelli
057036,https://form.agid.gov.it/view/21685000-b791-11ef-be01-7749f239e19f,Accessibilità,Marcetelli
057039,https://servizionline.hspromilaprod.hypersicapp.net/cmsmontasola/portale/trasparenza/trasparenzaamministrativa.aspx,Amministrazione Trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione .,Montasola
057039,https://form.agid.gov.it/view/bcd7c400-a592-11ef-92b6-571fb589c732,Dichiarazione di accessibilità,Montasola
057040,https://form.agid.gov.it/view/afdbf750-a0b4-11ee-9658-a97e69437d1b,Dichiarazione di accessibilità,Montebuono
057040,https://form.agid.gov.it/view/afdbf750-a0b4-11ee-9658-a97e69437d1b,Accessibilità,Montebuono
057042,https://form.agid.gov.it/view/c7ea95e0-ec2c-11ee-a557-9f74b5675f23,Obiettivi accessibilità 2024,Montenero Sabino
057042,https://form.agid.gov.it/view/21d31300-7807-11ef-b534-27594abf3186,Dichiarazione di accessibilità,Montenero Sabino
057043,https://www.comune.montesangiovanniinsabina.ri.it/accessibilita/,Accessibilità,Monte San Giovanni in Sabina
057044,https://form.agid.gov.it/view/4484b960-f1a9-11ee-8a41-4bfb01f9f293,Dichiarazione di accessibilità,Montopoli di Sabina
057044,https://form.agid.gov.it/view/4484b960-f1a9-11ee-8a41-4bfb01f9f293,Accessibilità,Montopoli di Sabina
057045,https://servizionline.comune.morroreatino.ri.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=wt00034382," Amministrazione Trasparente L'Amministrazione Trasparente del comune è una sezione online che pubblica documenti, informazioni e dati per garantire trasparenza, legalità e accessibilità sulle attività e decisioni dell'ente pubblico.",Morro Reatino
057045,https://ww2.gazzettaamministrativa.it/opencms/opencms/_gazzetta_amministrativa/amministrazione_trasparente/_lazio/_morro_reatino," Amm. Trasparente fino al 31-03-2021 Amministrazione Trasparente fino al 31-03-2021.
L'Amministrazione Trasparente del comune è una sezione online che pubblica documenti, informazioni e dati per garantire trasparenza, legalità e accessibilità sulle attività e decisioni dell'ente pubblico.",Morro Reatino
057045,https://form.agid.gov.it/view/76d70400-0421-11f0-b1bb-59ec646d243c,Dichiarazione di accessibilità,Morro Reatino
057045,javascript:void(0);,Open toolbar Tool di Accessibilità ,Morro Reatino
057047,https://servizionline.comune.orvinio.ri.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=n80146&w3cbt=S,  Amministrazione Trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione.,Orvinio
057047,https://form.agid.gov.it/view/eb490060-d8cd-11ef-8078-8bcfa10d74f0,Dichiarazione di accessibilità,Orvinio
057047,javascript:void(0);,Open toolbar Tool di Accessibilità ,Orvinio
057051,/amministrazione-trasparente, Amministrazione Trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione,Poggio Bustone
057051,https://form.agid.gov.it/view/f6524e70-dae1-11ee-983f-09217ea47ea1,"Dichiarazione di
                                                        accessibilità",Poggio Bustone
057053,https://servizionline.hspromilaprod.hypersicapp.net/cmspoggiomirteto/portale/trasparenza/trasparenzaamministrativa.aspx,Amministrazione Trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione.,Poggio Mirteto
057053,https://form.agid.gov.it/view/4e5ac280-2c88-11ef-98ed-fb486eaf5637,Dichiarazione di accessibilità,Poggio Mirteto
057055,https://form.agid.gov.it/view/ce2f7530-f256-11ee-9656-15c5223f0da1,Dichiarazione di accessibilità,Poggio Nativo
057055,https://form.agid.gov.it/view/ce2f7530-f256-11ee-9656-15c5223f0da1,Accessibilità,Poggio Nativo
057057,https://form.agid.gov.it/view/afa5ec00-b946-11ee-afe8-8352a532822b,Dichiarazione di accessibilità,Posta
057057,https://form.agid.gov.it/view/afa5ec00-b946-11ee-afe8-8352a532822b,Accessibilità,Posta
057059,https://comune.rieti.it/amministrazione-trasparente/, Amministrazione Trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione.,Rieti
057059,https://form.agid.gov.it/view/0a95a0f0-8701-11ef-ba0b-910855d7e832,Dichiarazione di accessibilità,Rieti
057059,javascript:void(0);,Open toolbar Tool di Accessibilità ,Rieti
057060,https://form.agid.gov.it/view/2cf616b0-929d-11ee-8b47-f19562c00aaa,"Dichiarazione di
                                                        accessibilità",Rivodutri
057062,https://form.agid.gov.it/view/d754c270-9025-11ee-befe-c15bfa591233/,Dichiarazione di accessibilità,Rocca Sinibalda
057062,https://form.agid.gov.it/view/50370fe2-f831-48ed-bb9f-a8faddb6b70f,Accessibilità,Rocca Sinibalda
057064,https://comune.scandriglia.ri.it/amministrazione-trasparente/, Amministrazione Trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione.,Scandriglia
057064,https://form.agid.gov.it/view/088869e0-ccc7-11ee-90a5-7b264702b5af,Dichiarazione di accessibilità,Scandriglia
057066,https://form.agid.gov.it/view/0c918600-8556-11ef-b73f-67a7b3920c48,Dichiarazione di accessibilità,Stimigliano
057066,https://form.agid.gov.it/view/0c918600-8556-11ef-b73f-67a7b3920c48,Accessibilità,Stimigliano
057067,https://form.agid.gov.it/view/f3def7a0-d7d0-11ef-993e-633926af3324,Dichiarazione di accessibilità,Tarano
057067,https://form.agid.gov.it/view/f3def7a0-d7d0-11ef-993e-633926af3324,Accessibilità,Tarano
057070,https://form.agid.gov.it/view/84d3feb0-8785-11ee-95c6-b9248171dd12,"Dichiarazione di
                                                        accessibilità",Torri in Sabina
057072,https://form.agid.gov.it/view/315974f0-c1bd-11ee-b359-eb17652c5d0b,"Dichiarazione di
                                                        accessibilità",Vacone
057073,https://form.agid.gov.it/view/6105ffe0-6909-11ef-86fc-1b9d20cb9e82,Dichiarazione di accessibilità,Varco Sabino
057073,https://form.agid.gov.it/view/6105ffe0-6909-11ef-86fc-1b9d20cb9e82,Accessibilità,Varco Sabino
058003,https://servizionline.comune.albanolaziale.rm.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=wt00034460, Amministrazione Trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione.,Albano Laziale
058003,https://form.agid.gov.it/view/e0d4e610-06de-11ef-b76c-b31971054c9b,Dichiarazione di accessibilità,Albano Laziale
058003,javascript:void(0);,Open toolbar Tool di Accessibilità ,Albano Laziale
058004,https://form.agid.gov.it/view/203e6a50-74c7-11ef-b939-cfc9d031936e,Dichiarazione di accessibilità,Allumiere
058004,https://form.agid.gov.it/view/203e6a50-74c7-11ef-b939-cfc9d031936e,Accessibilità,Allumiere
058005,https://form.agid.gov.it/view/5397f5a0-9b88-11ef-9f83-d7b20b6333d5,Dichiarazione di accessibilità,Anguillara Sabazia
058007,https://www.comune.anzio.roma.it/pagina10_accessibilit.html,Accessibilità,Anzio
058008,https://form.agid.gov.it/view/e7389650-f0e0-11ee-874f-279c775490c9,Dichiarazione di accessibilità,Arcinazzo Romano
058009,http://www.comune.ariccia.rm.it/accessibilita-2/,Accessibilità,Ariccia
058010,https://form.agid.gov.it/view/1465f86f-9fff-4af6-ac2e-7c8cae4cf2d7,Dichiarazione di accessibilità,Arsoli
058011,https://form.agid.gov.it/view/#,Dichiarazione di accessibilità,Artena
058011,https://www.comune.artena.rm.it/it/accessibility,Accessibilità,Artena
058013,https://form.agid.gov.it/view/5276e880-809d-11ef-a33b-6b2f7cfbb3e0,Dichiarazione di accessibilità,Bracciano
058015,https://campagnanodiroma.mycity.it/istanze-online/istanza-dettaglio/1444926,Segnalazioni problemi di accessibilità,Campagnano di Roma
058016,https://form.agid.gov.it/view/e960f130-f80a-11ee-b31b-b1d71df5347b,Obiettivi di accessibilità,Canale Monterano
058016,https://form.agid.gov.it/view/78c97f20-b707-11ef-a962-2f54e0e320cc,Dichiarazione di accessibilità,Canale Monterano
058017,https://form.agid.gov.it/view/8311e2a0-b70d-11ef-9ead-c3c28f060ef5,Dichiarazione di accessibilità,Canterano
058018,https://form.agid.gov.it/view/3c84a3d0-04b6-11f0-a081-b31be3779d7d,Dichiarazione di accessibilità,Capena
058021,https://servizionline.comune.casape.rm.it//urbi/progs/urp/ur1UR033.sto?DB_NAME=n1200701," Amministrazione Trasparente L'Amministrazione Trasparente del comune è una sezione online che pubblica documenti, informazioni e dati per garantire trasparenza, legalità e accessibilità sulle attività e decisioni dell'ente pubblico.",Casape
058021,https://form.agid.gov.it/view/4fbf3f70-f294-11ef-9fe3-199b190968dc,Dichiarazione di accessibilità,Casape
058021,javascript:void(0);,Open toolbar Tool di Accessibilità ,Casape
058022,https://form.agid.gov.it/view/d53ec5b0-74dd-11ef-a7cd-89aa6530f290,Dichiarazione di accessibilità,Castel Gandolfo
058022,https://form.agid.gov.it/view/d53ec5b0-74dd-11ef-a7cd-89aa6530f290,Accessibilità,Castel Gandolfo
058025,https://form.agid.gov.it/view/6d303fb0-0b16-11f0-b3e1-0f204f3d7077,Dichiarazione di accessibilità,Castel San Pietro Romano
058026,https://form.agid.gov.it/view/02809a26-5f77-4308-947b-ee1f650702d0,Dichiarazione di accessibilità,Cave
058029,https://form.agid.gov.it/view/57d8aa90-39f6-11ef-a961-cf60d502e3a3,Dichiarazione di accessibilità,Cerveteri
058030,https://form.agid.gov.it/view/61a020b0-8c6e-11ef-8b6a-c724ae004d73,Dichiarazione di accessibilità,Ciciliano
058032,https://form.agid.gov.it/view/01b09630-47fe-11ef-810a-9be59b67ed6f,Dichiarazione di accessibilità,Civitavecchia
058032,https://form.agid.gov.it/view/01b09630-47fe-11ef-810a-9be59b67ed6f,Accessibilità,Civitavecchia
058034,https://form.agid.gov.it/view/c0e5ac10-7a59-11ef-a83a-cfb7be2602c3,Dichiarazione di accessibilità,Colleferro
058035,https://form.agid.gov.it/view/013bf1e0-0e00-11f0-9090-19c5e4cf6903,Dichiarazione di accessibilità,Colonna
058035,https://form.agid.gov.it/view/852f4e60-7725-11ef-a484-3737d113790a,Accessibilità,Colonna
058036,https://form.agid.gov.it/view/69d2073e-6ee6-4d76-82d8-3ae4af2c6bec,Dichiarazione di accessibilità,Fiano Romano
058038,https://www.comune.formello.rm.it/feedbackagid/,              Accessibilità Questionario usabilità del sito web,Formello
058038,https://form.agid.gov.it/view/a3feda73-1fd0-4328-bb25-f4049e7f2be4,Dichiarazione di Accessibilità,Formello
058039,https://trasparenza.comune.frascati.rm.it/pagina746_altri-contenuti.html,Dichiarazione accessibilità,Frascati
058043,https://genzanodiroma.trasparenza-valutazione-merito.it/,"Amministrazione Trasparente La trasparenza è intesa come accessibilità totale dei dati e documenti detenuti dalle pubbliche amministrazioni, allo scopo di tutelare i diritti dei cittadini, promuovere la partecipazione degli interessati all'attività amministrativa.",Genzano di Roma
058043,https://form.agid.gov.it/view/0d882030-769e-11ef-9485-afd3c1457983,Dichiarazione di accessibilità,Genzano di Roma
058046,https://form.agid.gov.it/view/ee9dafa0-39da-11ef-b8ce-a96dad5bcbf9,Dichiarazione di accessibilità,Grottaferrata
058046,/it/sezione/page/accessibilita,Accessibilità,Grottaferrata
058047,https://form.agid.gov.it/view/0a47fd60-113e-11f0-900e-370300a073ba,Dichiarazione di accessibilità,Guidonia Montecelio
058048,https://form.agid.gov.it/view/e0882d30-a558-11ee-a9d9-6b0d20331d0f,"Dichiarazione di
                                                        accessibilità",Jenne
058050,https://form.agid.gov.it/view/5cdee5b0-ec29-11ee-a7e4-693f35b8a60e,Dichiarazione di accessibilità,Lanuvio
058051,https://cloud.urbi.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=n1201885, Amministrazione Trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione.,Licenza
